,item_id,user_id,age,gender,item_catalog,item_name,weekday,hour,minute,second
160,32a1ca06a24b4c83974701e5de782ffc,00d481e75bed4c4aa2cdc0799711fe68,3,男,12.0,富金贷,5,18,50,54
161,32a1ca06a24b4c83974701e5de782ffc,017a5094fe544967ad557489a3c97189,6,unk,12.0,富金贷,5,18,50,54
162,32a1ca06a24b4c83974701e5de782ffc,714a4f3891024e1daf6753e01a14cbb8,4,男,12.0,富金贷,5,18,50,54
163,32a1ca06a24b4c83974701e5de782ffc,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,12.0,富金贷,5,18,50,54
164,7f9ef001f07349488dfbb64cd2fa1396,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,宜信发票贷,5,18,50,54
165,7f9ef001f07349488dfbb64cd2fa1396,017a5094fe544967ad557489a3c97189,6,unk,2.0,宜信发票贷,5,18,50,54
166,7f9ef001f07349488dfbb64cd2fa1396,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,宜信发票贷,5,18,50,54
167,7f9ef001f07349488dfbb64cd2fa1396,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,宜信发票贷,5,18,50,54
168,d13ad19340c0427fb44d3426254eeac2,00d481e75bed4c4aa2cdc0799711fe68,3,男,12.0,云联烟草贷,5,18,50,54
169,d13ad19340c0427fb44d3426254eeac2,017a5094fe544967ad557489a3c97189,6,unk,12.0,云联烟草贷,5,18,50,54
170,d13ad19340c0427fb44d3426254eeac2,714a4f3891024e1daf6753e01a14cbb8,4,男,12.0,云联烟草贷,5,18,50,54
171,d13ad19340c0427fb44d3426254eeac2,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,12.0,云联烟草贷,5,18,50,54
172,33a9bc0a35234b9d96206aca5ed78fdd,00d481e75bed4c4aa2cdc0799711fe68,3,男,1.0,渤税贷,5,18,50,54
173,33a9bc0a35234b9d96206aca5ed78fdd,017a5094fe544967ad557489a3c97189,6,unk,1.0,渤税贷,5,18,50,54
174,33a9bc0a35234b9d96206aca5ed78fdd,714a4f3891024e1daf6753e01a14cbb8,4,男,1.0,渤税贷,5,18,50,54
175,33a9bc0a35234b9d96206aca5ed78fdd,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,1.0,渤税贷,5,18,50,54
176,dc750ca030f34c9f9f3c44b1cf3ad36d,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,平安少儿综合意外险-基础版,5,18,50,54
177,dc750ca030f34c9f9f3c44b1cf3ad36d,017a5094fe544967ad557489a3c97189,6,unk,10.0,平安少儿综合意外险-基础版,5,18,50,54
178,dc750ca030f34c9f9f3c44b1cf3ad36d,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,平安少儿综合意外险-基础版,5,18,50,54
179,dc750ca030f34c9f9f3c44b1cf3ad36d,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,平安少儿综合意外险-基础版,5,18,50,54
180,d6901406bb6c4c52980648e15c475439,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,浦望贷,5,18,50,54
181,d6901406bb6c4c52980648e15c475439,017a5094fe544967ad557489a3c97189,6,unk,2.0,浦望贷,5,18,50,54
182,d6901406bb6c4c52980648e15c475439,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,浦望贷,5,18,50,54
183,d6901406bb6c4c52980648e15c475439,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,浦望贷,5,18,50,54
184,619e031d56564cc88aeedecb99f63f4c,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,大数金融-老板贷,5,18,50,54
185,619e031d56564cc88aeedecb99f63f4c,017a5094fe544967ad557489a3c97189,6,unk,2.0,大数金融-老板贷,5,18,50,54
186,619e031d56564cc88aeedecb99f63f4c,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,大数金融-老板贷,5,18,50,54
187,619e031d56564cc88aeedecb99f63f4c,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,大数金融-老板贷,5,18,50,54
188,f38894673cca46768b43891d5015b937,00d481e75bed4c4aa2cdc0799711fe68,3,男,1.0,华兴银行-兴E贷,5,18,50,54
189,f38894673cca46768b43891d5015b937,017a5094fe544967ad557489a3c97189,6,unk,1.0,华兴银行-兴E贷,5,18,50,54
190,f38894673cca46768b43891d5015b937,714a4f3891024e1daf6753e01a14cbb8,4,男,1.0,华兴银行-兴E贷,5,18,50,54
191,f38894673cca46768b43891d5015b937,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,1.0,华兴银行-兴E贷,5,18,50,54
192,d464a474eaba468f9f53839284702d74,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,大数金盈贷（广东）-诺诺,5,18,50,54
193,d464a474eaba468f9f53839284702d74,017a5094fe544967ad557489a3c97189,6,unk,2.0,大数金盈贷（广东）-诺诺,5,18,50,54
194,d464a474eaba468f9f53839284702d74,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,大数金盈贷（广东）-诺诺,5,18,50,54
195,d464a474eaba468f9f53839284702d74,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,大数金盈贷（广东）-诺诺,5,18,50,54
196,ca4c782857b847a4939e258c74051888,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,瀚华金税贷-诺诺,5,18,50,54
197,ca4c782857b847a4939e258c74051888,017a5094fe544967ad557489a3c97189,6,unk,2.0,瀚华金税贷-诺诺,5,18,50,54
198,ca4c782857b847a4939e258c74051888,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,瀚华金税贷-诺诺,5,18,50,54
199,ca4c782857b847a4939e258c74051888,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,瀚华金税贷-诺诺,5,18,50,54
200,c82d878e889e44079f94a69a9b7d75a8,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,极沃贷,5,18,50,54
201,c82d878e889e44079f94a69a9b7d75a8,017a5094fe544967ad557489a3c97189,6,unk,2.0,极沃贷,5,18,50,54
202,c82d878e889e44079f94a69a9b7d75a8,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,极沃贷,5,18,50,54
203,c82d878e889e44079f94a69a9b7d75a8,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,极沃贷,5,18,50,54
204,f678b1014ecb40a18b1bf83b5823116c,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,拉卡拉灵活金-诺诺,5,18,50,54
205,f678b1014ecb40a18b1bf83b5823116c,017a5094fe544967ad557489a3c97189,6,unk,2.0,拉卡拉灵活金-诺诺,5,18,50,54
206,f678b1014ecb40a18b1bf83b5823116c,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,拉卡拉灵活金-诺诺,5,18,50,54
207,f678b1014ecb40a18b1bf83b5823116c,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,拉卡拉灵活金-诺诺,5,18,50,54
208,d7954a71c7dc4e6c974ad0e83b31246b,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,大数优盈贷-诺诺,5,18,50,54
209,d7954a71c7dc4e6c974ad0e83b31246b,017a5094fe544967ad557489a3c97189,6,unk,2.0,大数优盈贷-诺诺,5,18,50,54
210,d7954a71c7dc4e6c974ad0e83b31246b,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,大数优盈贷-诺诺,5,18,50,54
211,d7954a71c7dc4e6c974ad0e83b31246b,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,大数优盈贷-诺诺,5,18,50,54
212,7d1ed5dda9fc4865b97d004cf8f6dd93,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,平顶山票贷,5,18,50,54
213,7d1ed5dda9fc4865b97d004cf8f6dd93,017a5094fe544967ad557489a3c97189,6,unk,2.0,平顶山票贷,5,18,50,54
214,7d1ed5dda9fc4865b97d004cf8f6dd93,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,平顶山票贷,5,18,50,54
215,7d1ed5dda9fc4865b97d004cf8f6dd93,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,平顶山票贷,5,18,50,54
216,bca79deb70a7450095aa62aa0c6653c8,00d481e75bed4c4aa2cdc0799711fe68,3,男,7.0,云利宝A款,5,18,50,54
217,bca79deb70a7450095aa62aa0c6653c8,017a5094fe544967ad557489a3c97189,6,unk,7.0,云利宝A款,5,18,50,54
218,bca79deb70a7450095aa62aa0c6653c8,714a4f3891024e1daf6753e01a14cbb8,4,男,7.0,云利宝A款,5,18,50,54
219,bca79deb70a7450095aa62aa0c6653c8,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,7.0,云利宝A款,5,18,50,54
220,dd28f54c756343a583a6bcd511040f7e,00d481e75bed4c4aa2cdc0799711fe68,3,男,7.0,公募基金,5,18,50,54
221,dd28f54c756343a583a6bcd511040f7e,017a5094fe544967ad557489a3c97189,6,unk,7.0,公募基金,5,18,50,54
222,dd28f54c756343a583a6bcd511040f7e,714a4f3891024e1daf6753e01a14cbb8,4,男,7.0,公募基金,5,18,50,54
223,dd28f54c756343a583a6bcd511040f7e,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,7.0,公募基金,5,18,50,54
224,b828e2fd804446b8bc4380c11bb66a6d,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,新大陆 金新贷,5,18,50,54
225,b828e2fd804446b8bc4380c11bb66a6d,017a5094fe544967ad557489a3c97189,6,unk,2.0,新大陆 金新贷,5,18,50,54
226,b828e2fd804446b8bc4380c11bb66a6d,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,新大陆 金新贷,5,18,50,54
227,b828e2fd804446b8bc4380c11bb66a6d,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,新大陆 金新贷,5,18,50,54
228,9d2e06387cbf499a87ac1867e635126f,00d481e75bed4c4aa2cdc0799711fe68,3,男,2.0,大数金融-极数贷,5,18,50,54
229,9d2e06387cbf499a87ac1867e635126f,017a5094fe544967ad557489a3c97189,6,unk,2.0,大数金融-极数贷,5,18,50,54
230,9d2e06387cbf499a87ac1867e635126f,714a4f3891024e1daf6753e01a14cbb8,4,男,2.0,大数金融-极数贷,5,18,50,54
231,9d2e06387cbf499a87ac1867e635126f,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,2.0,大数金融-极数贷,5,18,50,54
232,4fd51756aab0482fa9178c9f193080b2,00d481e75bed4c4aa2cdc0799711fe68,3,男,7.0,渤海银行贵金属商城,5,18,50,54
233,4fd51756aab0482fa9178c9f193080b2,017a5094fe544967ad557489a3c97189,6,unk,7.0,渤海银行贵金属商城,5,18,50,54
234,4fd51756aab0482fa9178c9f193080b2,714a4f3891024e1daf6753e01a14cbb8,4,男,7.0,渤海银行贵金属商城,5,18,50,54
235,4fd51756aab0482fa9178c9f193080b2,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,7.0,渤海银行贵金属商城,5,18,50,54
236,c73eabc0e9784a3c854abccd301bbf20,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,小蜜蜂综合意外保险（尊享款）,5,18,50,54
237,c73eabc0e9784a3c854abccd301bbf20,017a5094fe544967ad557489a3c97189,6,unk,10.0,小蜜蜂综合意外保险（尊享款）,5,18,50,54
238,c73eabc0e9784a3c854abccd301bbf20,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,小蜜蜂综合意外保险（尊享款）,5,18,50,54
239,c73eabc0e9784a3c854abccd301bbf20,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,小蜜蜂综合意外保险（尊享款）,5,18,50,54
240,e13c692edbcd42a89db67f3e747d7ec8,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,学习无忧”疾病医疗学平险,5,18,50,54
241,e13c692edbcd42a89db67f3e747d7ec8,017a5094fe544967ad557489a3c97189,6,unk,10.0,学习无忧”疾病医疗学平险,5,18,50,54
242,e13c692edbcd42a89db67f3e747d7ec8,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,学习无忧”疾病医疗学平险,5,18,50,54
243,e13c692edbcd42a89db67f3e747d7ec8,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,学习无忧”疾病医疗学平险,5,18,50,54
244,9f82e3b837554ee4aee28c1d43cf8dc4,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,臻爱百万医疗保险计划(甲状腺病特别版),5,18,50,54
245,9f82e3b837554ee4aee28c1d43cf8dc4,017a5094fe544967ad557489a3c97189,6,unk,10.0,臻爱百万医疗保险计划(甲状腺病特别版),5,18,50,54
246,9f82e3b837554ee4aee28c1d43cf8dc4,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,臻爱百万医疗保险计划(甲状腺病特别版),5,18,50,54
247,9f82e3b837554ee4aee28c1d43cf8dc4,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,臻爱百万医疗保险计划(甲状腺病特别版),5,18,50,54
248,67b3247874e8445ea92da83a2e0cd643,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,孝心安老年人意外险,5,18,50,54
249,67b3247874e8445ea92da83a2e0cd643,017a5094fe544967ad557489a3c97189,6,unk,10.0,孝心安老年人意外险,5,18,50,54
250,67b3247874e8445ea92da83a2e0cd643,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,孝心安老年人意外险,5,18,50,54
251,67b3247874e8445ea92da83a2e0cd643,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,孝心安老年人意外险,5,18,50,54
252,e50e283564264bbca640534dc68fbef2,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,亚太百万人生意外险,5,18,50,54
253,e50e283564264bbca640534dc68fbef2,017a5094fe544967ad557489a3c97189,6,unk,10.0,亚太百万人生意外险,5,18,50,54
254,e50e283564264bbca640534dc68fbef2,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,亚太百万人生意外险,5,18,50,54
255,e50e283564264bbca640534dc68fbef2,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,亚太百万人生意外险,5,18,50,54
256,7c4e4880736b4aa6b28945632d9030dc,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,畅享自驾-安联自驾车保障,5,18,50,54
257,7c4e4880736b4aa6b28945632d9030dc,017a5094fe544967ad557489a3c97189,6,unk,10.0,畅享自驾-安联自驾车保障,5,18,50,54
258,7c4e4880736b4aa6b28945632d9030dc,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,畅享自驾-安联自驾车保障,5,18,50,54
259,7c4e4880736b4aa6b28945632d9030dc,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,畅享自驾-安联自驾车保障,5,18,50,54
260,882c511bbc95457d8f5420aa0b6b13fd,00d481e75bed4c4aa2cdc0799711fe68,3,男,1.0,企速贷,5,18,50,54
261,882c511bbc95457d8f5420aa0b6b13fd,017a5094fe544967ad557489a3c97189,6,unk,1.0,企速贷,5,18,50,54
262,882c511bbc95457d8f5420aa0b6b13fd,714a4f3891024e1daf6753e01a14cbb8,4,男,1.0,企速贷,5,18,50,54
263,882c511bbc95457d8f5420aa0b6b13fd,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,1.0,企速贷,5,18,50,54
264,38d8ae777199418da0d93e01dc94f0d4,00d481e75bed4c4aa2cdc0799711fe68,3,男,0.0,微业贷(福建),5,18,50,54
265,38d8ae777199418da0d93e01dc94f0d4,017a5094fe544967ad557489a3c97189,6,unk,0.0,微业贷(福建),5,18,50,54
266,38d8ae777199418da0d93e01dc94f0d4,714a4f3891024e1daf6753e01a14cbb8,4,男,0.0,微业贷(福建),5,18,50,54
267,38d8ae777199418da0d93e01dc94f0d4,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,0.0,微业贷(福建),5,18,50,54
268,b15967e6b82444918aaf3176285b260a,00d481e75bed4c4aa2cdc0799711fe68,3,男,1.0,客宜贷,5,18,50,54
269,b15967e6b82444918aaf3176285b260a,017a5094fe544967ad557489a3c97189,6,unk,1.0,客宜贷,5,18,50,54
270,b15967e6b82444918aaf3176285b260a,714a4f3891024e1daf6753e01a14cbb8,4,男,1.0,客宜贷,5,18,50,54
271,b15967e6b82444918aaf3176285b260a,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,1.0,客宜贷,5,18,50,54
272,d91fefc8d42b4357b0052cef5e5693e6,00d481e75bed4c4aa2cdc0799711fe68,3,男,4.0,峰e贷,5,18,50,54
273,d91fefc8d42b4357b0052cef5e5693e6,017a5094fe544967ad557489a3c97189,6,unk,4.0,峰e贷,5,18,50,54
274,d91fefc8d42b4357b0052cef5e5693e6,714a4f3891024e1daf6753e01a14cbb8,4,男,4.0,峰e贷,5,18,50,54
275,d91fefc8d42b4357b0052cef5e5693e6,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,4.0,峰e贷,5,18,50,54
276,3aea72f40b954b0a9159913d36ad45ae,00d481e75bed4c4aa2cdc0799711fe68,3,男,0.0,微业贷(河北),5,18,50,54
277,3aea72f40b954b0a9159913d36ad45ae,017a5094fe544967ad557489a3c97189,6,unk,0.0,微业贷(河北),5,18,50,54
278,3aea72f40b954b0a9159913d36ad45ae,714a4f3891024e1daf6753e01a14cbb8,4,男,0.0,微业贷(河北),5,18,50,54
279,3aea72f40b954b0a9159913d36ad45ae,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,0.0,微业贷(河北),5,18,50,54
280,40417397664e491c9ed1cbcc648a1cdc,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,百万医疗-京东安联京彩一生防癌保险      保费320元起,5,18,50,54
281,40417397664e491c9ed1cbcc648a1cdc,017a5094fe544967ad557489a3c97189,6,unk,10.0,百万医疗-京东安联京彩一生防癌保险      保费320元起,5,18,50,54
282,40417397664e491c9ed1cbcc648a1cdc,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,百万医疗-京东安联京彩一生防癌保险      保费320元起,5,18,50,54
283,40417397664e491c9ed1cbcc648a1cdc,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,百万医疗-京东安联京彩一生防癌保险      保费320元起,5,18,50,54
284,b9a6cec814b347ca831c058323663600,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,百万医疗——京东安联臻爱百万医疗保险(甲状腺病特别版) 保费1730元起,5,18,50,54
285,b9a6cec814b347ca831c058323663600,017a5094fe544967ad557489a3c97189,6,unk,10.0,百万医疗——京东安联臻爱百万医疗保险(甲状腺病特别版) 保费1730元起,5,18,50,54
286,b9a6cec814b347ca831c058323663600,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,百万医疗——京东安联臻爱百万医疗保险(甲状腺病特别版) 保费1730元起,5,18,50,54
287,b9a6cec814b347ca831c058323663600,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,百万医疗——京东安联臻爱百万医疗保险(甲状腺病特别版) 保费1730元起,5,18,50,54
288,7d001182c3f74d9294662087382965b7,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,百万医疗—复星联合超越保百万医疗保险  保费1092元起,5,18,50,54
289,7d001182c3f74d9294662087382965b7,017a5094fe544967ad557489a3c97189,6,unk,10.0,百万医疗—复星联合超越保百万医疗保险  保费1092元起,5,18,50,54
290,7d001182c3f74d9294662087382965b7,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,百万医疗—复星联合超越保百万医疗保险  保费1092元起,5,18,50,54
291,7d001182c3f74d9294662087382965b7,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,百万医疗—复星联合超越保百万医疗保险  保费1092元起,5,18,50,54
292,8602f15245024dc2942d31cd2a27b782,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,住院医疗—华安保险住院保成人版（2019版）,5,18,50,54
293,8602f15245024dc2942d31cd2a27b782,017a5094fe544967ad557489a3c97189,6,unk,10.0,住院医疗—华安保险住院保成人版（2019版）,5,18,50,54
294,8602f15245024dc2942d31cd2a27b782,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,住院医疗—华安保险住院保成人版（2019版）,5,18,50,54
295,8602f15245024dc2942d31cd2a27b782,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,住院医疗—华安保险住院保成人版（2019版）,5,18,50,54
296,d9794951ee1f49e6aa3ae9bec84560c8,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,重疾险—复星联合保险六六六重大疾病保险  保费1287元起,5,18,50,54
297,d9794951ee1f49e6aa3ae9bec84560c8,017a5094fe544967ad557489a3c97189,6,unk,10.0,重疾险—复星联合保险六六六重大疾病保险  保费1287元起,5,18,50,54
298,d9794951ee1f49e6aa3ae9bec84560c8,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,重疾险—复星联合保险六六六重大疾病保险  保费1287元起,5,18,50,54
299,d9794951ee1f49e6aa3ae9bec84560c8,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,重疾险—复星联合保险六六六重大疾病保险  保费1287元起,5,18,50,54
300,6d6eb998bcfc498f88d6eb6899608e27,00d481e75bed4c4aa2cdc0799711fe68,3,男,0.0,微业贷(河南),5,18,50,54
301,6d6eb998bcfc498f88d6eb6899608e27,017a5094fe544967ad557489a3c97189,6,unk,0.0,微业贷(河南),5,18,50,54
302,6d6eb998bcfc498f88d6eb6899608e27,714a4f3891024e1daf6753e01a14cbb8,4,男,0.0,微业贷(河南),5,18,50,54
303,6d6eb998bcfc498f88d6eb6899608e27,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,0.0,微业贷(河南),5,18,50,54
304,3f15465375314f0c80a93f5eba563eb1,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,少儿重疾险—复星联合妈咪保贝少儿重大疾病  保费1029元起,5,18,50,54
305,3f15465375314f0c80a93f5eba563eb1,017a5094fe544967ad557489a3c97189,6,unk,10.0,少儿重疾险—复星联合妈咪保贝少儿重大疾病  保费1029元起,5,18,50,54
306,3f15465375314f0c80a93f5eba563eb1,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,少儿重疾险—复星联合妈咪保贝少儿重大疾病  保费1029元起,5,18,50,54
307,3f15465375314f0c80a93f5eba563eb1,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,少儿重疾险—复星联合妈咪保贝少儿重大疾病  保费1029元起,5,18,50,54
308,b4fc5301d9d64a85bac426c5029890a7,00d481e75bed4c4aa2cdc0799711fe68,3,男,10.0,重疾险—复星联合康乐一生重大疾病保险,5,18,50,54
309,b4fc5301d9d64a85bac426c5029890a7,017a5094fe544967ad557489a3c97189,6,unk,10.0,重疾险—复星联合康乐一生重大疾病保险,5,18,50,54
310,b4fc5301d9d64a85bac426c5029890a7,714a4f3891024e1daf6753e01a14cbb8,4,男,10.0,重疾险—复星联合康乐一生重大疾病保险,5,18,50,54
311,b4fc5301d9d64a85bac426c5029890a7,8fd1e9489a4249e28d9e7c39a7a56ee6,6,男,10.0,重疾险—复星联合康乐一生重大疾病保险,5,18,50,54
